Temperature,Humidity,Soil_Moisture,Rainfall,Crop_Type,Growth_Stage,Water_Requirement_mm,Irrigation_Needed
32.40396171804328,62.097015721130205,47.731040567997404,1.146947643959007,Wheat,Late-season,0.0,0
31.732833428693407,87.205633384593,51.595694146846995,1.8927555971484902,Maize,Mid-season,0.01,0
41.50463974401609,59.54488856864424,54.853153015294026,0.8949217998567462,Maize,Mid-season,0.68,0
36.86622505873583,91.05464371898351,23.55370775593629,6.454578553281447,Rice,Mid-season,0.0,0
16.63698100379464,71.74998029817075,42.95531070308139,13.339832344103023,Sugarcane,Late-season,0.0,0
21.216774859183896,23.342286758650935,27.860320267724813,1.7970842123857047,Wheat,Mid-season,1.27,0
24.565229650708257,91.1803397236133,57.92706116432814,4.849889581099484,Wheat,Development,0.0,0
29.75758283487196,52.461200165710196,7.4144968453652815,0.9061094871259683,Cotton,Late-season,0.64,0
20.64800756601405,23.748427149475905,51.40073152285031,19.867505515976198,Cotton,Development,0.0,0
38.052192886026006,38.1482847737784,57.83448365322599,1.096540234206891,Maize,Late-season,0.31,0
41.86012093708068,73.37921043095366,58.96290524855021,4.214501812797032,Maize,Initial,0.0,0
26.798888912971762,64.51707015340895,9.019485911485823,4.868848016974755,Wheat,Development,0.0,0
20.132906544160647,79.44463372162875,54.93443365787906,14.38544517946248,Maize,Mid-season,0.0,0
29.079410245479743,93.29809309936277,46.65206139239414,0.8817258724042814,Sugarcane,Mid-season,0.4,0
21.26507538032986,54.36759877946254,47.974186233792345,16.115396325883392,Wheat,Development,0.0,0
38.09058859549599,65.22982296278875,50.94743069631692,7.6721359430673175,Sugarcane,Late-season,0.0,0
29.90373815725947,80.35648414922711,7.533120380447601,8.253364605847999,Wheat,Mid-season,0.0,0
34.679258941288566,27.154945798490797,28.57861115425385,0.14801829901126068,Maize,Late-season,1.15,0
32.88571831592884,28.887696769861368,20.888671640004112,2.5361324214142518,Maize,Development,0.69,0
41.817885416420026,23.36834742467119,46.85543579224656,2.323879121527445,Sugarcane,Late-season,0.63,0
35.36515428036961,88.88198241090565,57.301072697640166,4.303364717227319,Rice,Development,0.0,0
41.79594181311903,48.97423798073494,36.561268975748234,2.685881328179585,Rice,Development,0.74,0
39.36038289348043,85.8016709153945,58.59047312735917,0.13952465667470498,Maize,Mid-season,0.46,0
35.29784867205552,37.15208070502736,57.597605136314016,0.8018880495636255,Cotton,Initial,0.12,0
40.66239760553299,63.62167197418952,29.013780437282136,4.338560505970516,Maize,Late-season,0.0,0
35.48695885144778,41.18720494796392,24.41777153801663,11.226031136902604,Wheat,Late-season,0.0,0
25.82542758677226,77.23312727009812,50.27384568898726,10.986056967278975,Wheat,Late-season,0.0,0
20.520443923477217,39.148180737794874,21.263207072288232,4.5045786860723105,Sugarcane,Development,0.0,0
16.921273699682686,25.175569445961223,56.743148627670934,3.5354236725789976,Maize,Mid-season,0.0,0
36.8937216872138,82.6869445932887,23.270506821358254,5.914613885831744,Wheat,Late-season,0.0,0
19.093067019602685,85.69123126377927,34.65020040048048,1.6597195097022186,Cotton,Initial,0.0,0
25.579247008654498,61.00253904175762,34.261192344133846,4.463250555125219,Sugarcane,Development,0.0,0
24.778758879565665,74.23462054119156,16.030813809014063,1.138132784587567,Cotton,Initial,0.0,0
26.81201201842166,86.20507855050666,7.854551897301995,1.0605155438972027,Sugarcane,Development,0.42,0
34.75656788723374,68.04766946019399,27.876914752002026,7.116222207135143,Wheat,Development,0.0,0
39.19310159074492,81.35200618540198,18.90474833490603,1.5834167171353566,Rice,Development,0.42,0
24.098047594371323,94.96579390393207,27.316314273828354,1.2454387688096102,Cotton,Development,0.17,0
30.94722151785522,69.57606906854903,9.315069897441816,3.9317644317620526,Wheat,Late-season,0.0,0
19.51767520802863,78.54737880691678,37.10750292827614,15.20592755555257,Wheat,Development,0.0,0
22.163805713997608,65.11654094748681,21.310795171326188,6.266238300943795,Cotton,Initial,0.0,0
17.76793102979481,58.53908481550758,32.98898055750807,2.304472380936284,Rice,Mid-season,0.17,0
37.34267063657697,72.29070364322276,44.28796496542486,3.096846221146379,Rice,Mid-season,0.0,0
33.754076535838706,74.67357962418623,52.39299970830399,1.6015193846438724,Maize,Initial,0.0,0
20.271496279825286,45.90064641836659,23.45857498484135,19.204438111263077,Maize,Initial,0.0,0
33.93158626293702,74.52925712115426,35.91400369214141,14.695877652546008,Rice,Initial,0.0,0
25.273978166487154,32.22765026986933,48.24131087435819,6.629646409861012,Wheat,Initial,0.0,0
15.680222176899193,82.92479957885081,5.62798908997405,6.0819104033011895,Wheat,Initial,0.0,0
17.63288679230423,61.923547557483055,32.55983341442084,6.124164062638711,Rice,Initial,0.0,0
29.599833312593812,52.21969576820485,21.985893320403747,3.2914525845160005,Cotton,Late-season,0.0,0
36.6000940076194,61.4530306788909,26.810452509447977,0.7061765505724636,Wheat,Initial,0.23,0
19.246376620852313,43.23408944068244,20.952504257934027,10.255788018501551,Maize,Initial,0.0,0
36.51039772416705,38.785092409437425,39.36807547838494,4.24019381061268,Maize,Mid-season,0.49,0
15.328232829889444,70.55149392940945,7.850968951585096,3.979873036849448,Cotton,Mid-season,0.0,0
20.168547373487648,50.874159534252684,56.4246937511321,2.815335517583821,Sugarcane,Development,0.0,0
31.348628698628666,38.53486659960439,24.572011759256625,0.438255375881352,Rice,Mid-season,1.86,1
33.29360552859542,25.40833196970764,16.297077466291615,2.4018138328639793,Rice,Initial,1.72,1
36.19126921988976,75.01150598690779,11.390502608899528,7.593323993624747,Cotton,Late-season,0.0,0
41.73976811395604,44.39404294434139,56.76998465330184,12.309728309573698,Wheat,Development,0.0,0
29.004926848276064,33.45235115091578,58.387209997535926,0.6012626257777125,Rice,Initial,0.81,0
20.12501318024821,63.66374225694423,16.24423156722508,3.6667662291687213,Maize,Mid-season,0.0,0
20.543989345083595,56.22797731691675,19.7693565837184,1.694607823168569,Wheat,Development,0.18,0
41.15050795589709,65.27279004195313,9.233870688573145,0.39296337244275537,Sugarcane,Mid-season,1.57,1
26.62011824165142,72.18481082415836,30.19122164175423,0.48307905162610976,Wheat,Development,0.34,0
32.32406153833857,72.78442332428807,25.52928979545174,4.146667283111223,Rice,Initial,0.0,0
33.14551304631084,63.76677254936139,33.91659207575242,1.4352404795419162,Wheat,Initial,0.0,0
19.70020523340859,28.77995310681265,29.69966097560207,4.737077489044118,Maize,Development,0.0,0
40.35454159111406,20.50115969179158,47.47655583409386,4.906877271168191,Rice,Initial,0.38,0
26.02009565340085,21.154616876848134,37.060933124234474,1.4591301618925725,Sugarcane,Mid-season,1.54,1
40.85468740726307,49.92764882318261,51.18908836654347,1.0446046558564828,Rice,Development,0.83,0
15.224638440134184,52.51870944744608,10.094401567825196,6.899262764478805,Rice,Late-season,0.0,0
38.25562989700745,81.2939233525116,33.19995168439768,2.8846934083435256,Maize,Late-season,0.0,0
21.187642682782375,61.01569744070334,41.887153896027904,6.034345570614285,Cotton,Late-season,0.0,0
32.65784049317463,81.3777174861003,7.751021725161172,12.124966792318192,Rice,Initial,0.0,0
15.426956298289976,25.78588764046864,55.11425568490435,2.1914460958775974,Wheat,Mid-season,0.27,0
20.81429829732892,64.78218276400398,37.71417680727843,2.3276712934937636,Wheat,Development,0.0,0
36.7374385993829,81.72378537813256,56.299077947301875,3.9290978392501765,Maize,Development,0.0,0
28.867498256696763,39.001787754474606,59.32127757876885,1.7229960423517474,Wheat,Initial,0.0,0
39.860698428510645,63.83366823180695,34.60825687906424,1.5657072429293193,Sugarcane,Initial,0.0,0
39.17434440713557,69.98472856451268,48.30628647137831,3.0288457321064928,Cotton,Development,0.0,0
21.706357436066604,72.90956227126148,28.51807335368355,2.921872099519876,Sugarcane,Mid-season,0.02,0
40.27957677966102,24.80047599564657,50.36087805408542,1.729262240730678,Maize,Development,0.59,0
15.591659876925242,42.57845583757348,32.64471834465718,0.28907826423977495,Sugarcane,Late-season,0.62,0
17.84561688891074,77.33305460566282,27.531907935679595,5.323572545600616,Rice,Development,0.0,0
19.306291088616675,32.03469607034198,8.877057010372955,1.0268049183884456,Cotton,Development,0.95,0
38.80564651977472,81.05942641933714,42.682387043096625,0.5850958690531574,Cotton,Initial,0.03,0
23.36478563370666,38.74677097982159,33.32531128403477,3.83454791469922,Cotton,Initial,0.0,0
24.55230728588377,82.1416698429561,48.41110665758271,1.8393716297835185,Cotton,Late-season,0.0,0
32.06984813935662,48.014013267476564,19.932431480002734,1.3184190102528184,Rice,Initial,1.19,0
39.39607797267832,25.823058199158595,50.58792019391272,2.1453839774277332,Rice,Development,1.03,0
36.45111210850925,86.32824102672285,23.962978103995585,3.098029170667347,Rice,Mid-season,0.0,0
31.484762385416463,32.02740545898074,42.05049796111992,0.9877034469695107,Sugarcane,Mid-season,1.47,0
28.2131641222081,52.22064440992725,45.73443818919038,9.93786453098682,Cotton,Development,0.0,0
36.31466924327016,42.25900115148879,34.775328558649775,2.11735589646599,Maize,Late-season,0.25,0
39.05309944454496,38.115263127626136,24.48492299694686,0.5565882570548336,Sugarcane,Development,1.38,0
29.019063411065538,65.58145123217395,18.49437727914161,0.2973285639384077,Maize,Development,0.58,0
20.927955927204653,91.98971020350915,38.896526725914825,4.069555759654726,Rice,Development,0.0,0
38.52964737716641,70.92338697785314,27.652560722962278,7.003886283778073,Cotton,Development,0.0,0
23.843908459863577,61.001394132446656,36.64751630073816,0.11195138679381814,Cotton,Late-season,0.42,0
31.35222301173211,28.790292926017507,23.546361656116364,0.7706648613371263,Wheat,Initial,0.55,0
20.56880707357612,49.389452989101954,54.262112769032825,1.1427681936507676,Rice,Mid-season,0.43,0
26.320334851482592,21.35930307842973,48.6016962465047,0.35772655764686,Cotton,Mid-season,1.42,0
30.13831396335165,67.13198424609402,42.87473961193316,1.4602739846099724,Rice,Development,0.28,0
34.53297888358262,60.174244951068395,50.98647367639868,8.612707276657229,Rice,Mid-season,0.0,0
18.43943323200916,41.413158508888365,34.23675682262463,3.572485334396484,Maize,Development,0.0,0
25.92335372290847,56.325831971863145,5.73522257926676,2.6359543379633683,Rice,Late-season,0.39,0
15.418724926917989,41.06614738896828,16.43759976091645,0.21446145610230927,Sugarcane,Mid-season,1.42,0
29.627546035224206,92.60493590380692,8.661060035282258,5.225139709923749,Cotton,Development,0.0,0
25.13766106859551,80.2860908895085,28.840972801559893,29.359267299804664,Maize,Development,0.0,0
23.671378121170743,36.508349442856485,24.2786293857389,2.330323176468781,Maize,Mid-season,1.04,0
24.978503384522874,54.81788898044187,44.75057637313426,5.34618234187654,Maize,Late-season,0.0,0
15.225819410675141,36.3250549685402,41.392635861992105,3.3081395470501223,Sugarcane,Mid-season,0.13,0
36.721355345659205,77.9607179967753,35.16305396464595,0.3438751498821395,Rice,Development,0.61,0
29.79687362993448,59.08048928812909,24.261164509990166,5.657848557439808,Sugarcane,Initial,0.0,0
15.394962989697245,35.543172482665874,44.227972744583525,2.443854572159962,Sugarcane,Initial,0.0,0
24.367991812833075,49.30663642472278,13.727338052932671,1.4935871577617645,Maize,Initial,0.0,0
32.661583899752586,86.68459429550074,36.83437149815673,5.003681439657029,Wheat,Late-season,0.0,0
27.795872943134775,73.72978339685741,19.9018484074001,1.1298262711589633,Maize,Initial,0.0,0
21.520516955806503,36.118447777729685,28.366796357744782,11.921064783844441,Sugarcane,Mid-season,0.0,0
20.073850282013723,25.772875203565555,43.28858798258589,2.4128007830491347,Wheat,Mid-season,0.61,0
32.806790753300795,79.71810879060264,19.95703216801468,5.894107541012077,Maize,Development,0.0,0
35.20228644596119,36.87814071281541,34.07984305041396,8.741135725559698,Cotton,Development,0.0,0
22.51835375208647,69.10318065172243,50.307206768951765,0.3261086679830576,Cotton,Mid-season,0.49,0
37.18449418996782,54.61421956914551,59.081811125015705,7.725473787223819,Wheat,Initial,0.0,0
35.191641509125944,31.29560774137055,16.947698754915592,3.118013533169277,Cotton,Initial,0.0,0
38.98853096791886,81.82451689094519,39.65219331639902,9.763882139225252,Rice,Late-season,0.0,0
20.42875910534852,58.56507800070044,45.492588539070255,2.8672263687267203,Cotton,Development,0.0,0
17.54684050985818,76.10035522785526,49.69924909411841,6.135147148950837,Maize,Late-season,0.0,0
39.383530652666536,90.0178312593236,49.074139553059474,5.608261034402458,Maize,Initial,0.0,0
27.577295337024367,62.837172396677076,21.72166498463998,1.9143939040966256,Maize,Late-season,0.0,0
39.076193360474136,83.68842541262782,27.330649093836083,0.06896620648466499,Sugarcane,Late-season,0.52,0
23.4293019418753,21.180718474675775,5.943238005335896,12.420732792197821,Rice,Late-season,0.0,0
23.341811731840124,29.948343320071487,33.13996448422924,0.026802513555290158,Maize,Late-season,0.83,0
26.200008223501577,50.17512164279996,26.48264841699802,0.3592436406229328,Cotton,Mid-season,1.28,0
34.79109772996554,70.70940481912177,12.613952133116687,4.323714344882249,Maize,Mid-season,0.0,0
40.06091664907669,89.6854640011597,23.80479029580197,3.750465962435363,Maize,Initial,0.0,0
41.88203995646985,93.58384309009519,40.7229911339096,8.158777018532883,Sugarcane,Development,0.0,0
31.015271914065643,24.00109977416733,30.012038840396357,5.616363904695659,Wheat,Late-season,0.0,0
40.425683639766824,32.55177741775857,32.51976954185584,5.870192960707369,Rice,Initial,0.26,0
16.88461767459498,61.60157823350647,46.12868923676548,8.310465582143921,Rice,Mid-season,0.0,0
20.51249709754256,23.175670907928787,36.88493864034736,3.0157195628355247,Wheat,Late-season,0.0,0
33.50567427304215,21.87246665900429,14.42887971907985,3.0218276897037106,Sugarcane,Development,1.09,0
39.57575194142943,67.92741191861907,57.44443038183299,10.669093294107622,Wheat,Initial,0.0,0
37.512382674808336,68.19332077427255,9.320680700804992,6.746240113717896,Sugarcane,Late-season,0.0,0
31.040235075382235,72.69801543936717,8.659018451597039,1.3119865755907454,Rice,Late-season,0.43,0
31.640491290288203,38.47145141078987,42.98738741314036,4.541320408485623,Cotton,Mid-season,0.13,0
38.92452275345662,34.749018871471904,45.55843471738725,1.6880012053853386,Rice,Mid-season,1.25,0
20.414930401822197,36.217025684583476,43.01664951625972,4.6195931907687635,Rice,Late-season,0.0,0
40.40087909161653,78.19336496054794,12.036530848148075,2.13477497067831,Cotton,Mid-season,0.4,0
25.690962896185333,70.19814568714094,54.054120679110945,1.8267873807845834,Maize,Development,0.0,0
16.917942004188056,35.80948261625215,17.61511773707198,3.1659759108498404,Wheat,Late-season,0.0,0
19.522259405540908,31.04566726640682,58.51922388517641,7.1208640215077725,Sugarcane,Late-season,0.0,0
19.20042879547116,35.54547343007507,39.681951787070076,1.2404276009012758,Sugarcane,Development,0.46,0
21.92450264745268,46.648981135541575,42.069681448015174,0.3230384428183206,Cotton,Development,0.57,0
36.843638287875265,31.019144268782807,23.845483058738683,9.99978591018371,Wheat,Mid-season,0.0,0
23.165326804520483,62.25562733628906,49.20926897659113,0.7375633156735949,Wheat,Late-season,0.01,0
23.19784632988369,43.37673713862811,5.1727498326467165,0.9572761200093677,Rice,Initial,1.39,0
27.40876954476782,42.98476010321153,50.23096661519449,0.2933321887280849,Wheat,Initial,0.29,0
20.149601664954155,46.029677637454625,35.098063623135374,24.001596919049263,Rice,Mid-season,0.0,0
20.37964076902448,23.372108119366334,11.949606472298083,4.134023777417567,Rice,Late-season,0.45,0
25.029616090858173,34.63748879139878,31.91658955736238,6.7670346863203505,Sugarcane,Late-season,0.0,0
33.550057065726975,69.35619385618928,11.43564486718704,8.04014237126251,Sugarcane,Mid-season,0.0,0
35.58606788422145,29.450152089799573,15.803056872960957,15.125272562192738,Cotton,Development,0.0,0
30.328637584138473,63.44858499964534,31.929345412763464,5.174600686113209,Sugarcane,Late-season,0.0,0
29.9218812299722,47.91299414351728,41.3916992796054,0.7612331381052285,Sugarcane,Initial,0.2,0
22.523362704105985,36.40323502426874,15.056077892784941,8.73520080051758,Cotton,Development,0.0,0
41.188016184320155,62.8445352452823,12.865061746614952,2.3464053987741575,Maize,Development,0.27,0
24.919549674820903,26.526291372709156,35.623170101050334,9.325550766240665,Cotton,Development,0.0,0
41.69008449587706,21.892800938619814,18.895531684170766,3.670617404831523,Sugarcane,Mid-season,2.33,1
30.901193023530233,76.37571290171894,39.2912806785613,4.584973154365154,Rice,Late-season,0.0,0
25.166317770311053,37.4041804775867,19.59535613810865,4.040966411525177,Cotton,Initial,0.0,0
22.93662572745623,37.78135313880051,57.16766187700071,14.471814454810643,Maize,Development,0.0,0
36.21694142764608,64.24609121013566,5.353936632323764,7.4033831515791535,Cotton,Late-season,0.0,0
31.611848638625176,77.03182337618537,33.210719062612114,6.088385931340467,Cotton,Late-season,0.0,0
25.14673542784433,73.1091376175469,31.16282999060273,5.610422877434726,Cotton,Late-season,0.0,0
24.19111201508501,58.29355680946699,38.83210272976599,12.07349274895966,Wheat,Late-season,0.0,0
28.534442404894694,23.76822573672366,6.920135396092309,4.005443586682345,Sugarcane,Initial,0.0,0
37.657870664468064,32.05096885338839,6.373441416437728,2.9804541576218884,Rice,Late-season,1.42,0
16.339588080148612,74.34487151357217,11.137614997648612,4.6865441128329985,Maize,Development,0.0,0
33.78186561355957,65.8078048013779,15.991269920506673,0.2856304808004729,Maize,Mid-season,1.21,0
35.86482833095714,37.76999936799865,42.256622143888,4.171037708251309,Wheat,Development,0.0,0
15.517198109883829,82.01439207295648,33.86046007137877,7.463700701425875,Maize,Mid-season,0.0,0
24.31726112885731,22.25779041584892,57.88207785157617,5.511112589061934,Maize,Mid-season,0.0,0
22.168403000584952,65.85977084192456,42.31749825609508,1.9103278773241574,Wheat,Development,0.0,0
40.57335949830669,86.36413382720032,45.64868367666549,1.624944869983028,Maize,Late-season,0.0,0
41.01072865204303,20.7713371951769,44.38274852831795,6.125065749837182,Sugarcane,Development,0.0,0
36.45098208204466,40.85968666149593,12.824038187724849,1.8782928611478211,Sugarcane,Initial,0.25,0
17.402722301121358,94.37720550293389,34.75515944102143,20.94736930107366,Wheat,Late-season,0.0,0
20.359259014344424,32.36635824238538,18.199415012847663,6.191659209446775,Cotton,Initial,0.0,0
39.657282371379324,34.204506341363455,5.276460393539171,0.3098898660512695,Rice,Development,2.77,1
32.4829445507708,40.478046449585506,14.745587555615511,1.742589634060754,Maize,Development,0.78,0
40.421388577679906,78.81546307739501,30.43151473018974,10.01101769877118,Sugarcane,Development,0.0,0
34.36225534874923,84.20993742603076,24.622279139279993,7.083034813268526,Sugarcane,Mid-season,0.0,0
23.06914265199383,28.029288391563952,29.20319255801693,6.541334379324901,Maize,Development,0.0,0
31.302518782085595,84.73516533018042,50.23720571096249,0.9518274309586425,Cotton,Initial,0.0,0
18.15693545918557,71.16148711712262,57.24448175353418,0.7372212634545141,Rice,Initial,0.23,0
30.757335999218693,49.259017601625445,24.53224062645969,0.23152451729814927,Sugarcane,Mid-season,1.62,1
15.409775821744326,63.60628291865154,10.821927973284986,10.318604565400694,Maize,Late-season,0.0,0
25.787007183847237,44.509602939333305,5.594609599935799,8.759360493377885,Cotton,Late-season,0.0,0
17.820271988704086,63.264303584952515,30.518993399178807,0.6318375474465349,Cotton,Development,0.33,0
20.796788961510597,25.042563506792085,37.71660587260503,6.713620932495302,Sugarcane,Mid-season,0.0,0
32.7853762456296,59.921890696359085,10.679575488127663,0.9468751323152913,Maize,Late-season,0.51,0
23.001655564858787,90.37367964884871,50.03071262162279,20.542381689356006,Rice,Mid-season,0.0,0
41.182538085545374,52.34254023436684,24.113533742256504,0.25830642606752446,Sugarcane,Initial,0.54,0
33.68430391055968,54.344674582552095,17.458689431985814,4.7592049292871925,Rice,Initial,0.05,0
30.59605736729941,46.94065602370178,50.29537246365005,8.593367431283085,Maize,Initial,0.0,0
36.436093418219045,31.872792507921076,7.848223880304928,4.0744341387391065,Cotton,Initial,0.0,0
37.53395572007234,46.87509925037553,55.20908446051165,4.169962527532208,Cotton,Mid-season,0.0,0
37.23783749022228,48.84583069840761,30.251821280767448,1.8069006287531841,Maize,Late-season,0.31,0
18.20338167502267,90.03120672511025,42.612654850943876,3.7918659851665666,Wheat,Mid-season,0.0,0
27.84109717919422,50.58110787520492,13.867034658631741,5.341525194576521,Wheat,Late-season,0.0,0
30.179097898742178,73.60649573329593,8.764774891130923,2.7035641137150757,Maize,Mid-season,0.28,0
40.33901827178217,69.6333299353729,9.224167657293183,2.1899379219915143,Sugarcane,Mid-season,0.8,0
25.88660941559781,82.52330078563793,49.80690525904941,4.7315725948509915,Rice,Mid-season,0.0,0
21.894082091607594,27.9405738659847,24.519372591760472,2.6651219939284987,Wheat,Late-season,0.0,0
32.77031525603448,25.25811047309427,26.739262348713677,1.003113227188961,Maize,Late-season,0.91,0
37.33715804290564,23.143641253719316,28.055058174616672,0.9208382334480892,Cotton,Development,1.39,0
30.040093858425948,37.35354772826361,32.633500794150706,6.574267822364975,Rice,Mid-season,0.0,0
20.952042114626312,86.46363290970089,56.38672627921196,12.409787685418447,Wheat,Initial,0.0,0
32.00515766973711,50.24079748878671,46.381883526708336,3.7888980596113253,Cotton,Initial,0.0,0
26.568363403917477,74.86223480323542,50.3459334682502,0.7916752741484376,Cotton,Development,0.13,0
29.588006358338298,83.34994318176683,28.721593848755802,2.382446965136942,Wheat,Development,0.0,0
21.736583151434026,61.0603617396739,20.09115328614231,11.592708896696948,Maize,Mid-season,0.0,0
22.343962344297612,20.4784282554943,58.809513288127114,16.869936262375717,Sugarcane,Initial,0.0,0
34.66601306717044,45.93545738078187,41.91012363972868,8.184817523676712,Rice,Late-season,0.0,0
25.320810803391375,66.45075906026835,29.992173496397406,7.574942070981285,Rice,Late-season,0.0,0
20.160566388120216,54.47381147446794,28.704114605645213,1.8155676557713907,Rice,Mid-season,0.53,0
16.773687145220798,86.53394879177738,28.091678372747467,3.434787068764103,Rice,Late-season,0.0,0
18.523534131163974,62.406497570580676,29.32387520857575,7.977948036351358,Wheat,Initial,0.0,0
33.64095449159895,45.54086266099227,49.273005171959,0.2690681050094791,Maize,Late-season,0.54,0
24.061828370403617,25.760558080196095,17.924685264408037,8.864226859197787,Cotton,Mid-season,0.0,0
18.657407493456653,37.36064103239735,52.76252381708137,13.049887246049575,Wheat,Development,0.0,0
16.366806751265003,22.954387526961455,36.56724263379557,2.4952685018443055,Cotton,Mid-season,0.68,0
30.747814592439035,20.847690244176686,48.30545769821001,1.829535884361161,Wheat,Late-season,0.03,0
24.831044925283486,62.46612618144624,5.344160906455863,0.3194174209015165,Maize,Mid-season,1.23,0
30.283934454100457,76.35897083445077,12.258092579317896,3.599335842945825,Sugarcane,Late-season,0.0,0
26.083386439634975,32.25024860667929,17.198008800577522,1.91036362812799,Sugarcane,Initial,0.14,0
17.36496502996055,26.743718364477672,15.628717837879249,0.2594104329822299,Sugarcane,Initial,0.55,0
17.255172696360507,35.83444569185281,46.38575856725719,0.2632808448768751,Sugarcane,Initial,0.27,0
26.93688993635244,45.080088424156145,26.70147734254081,3.7744809074023227,Maize,Initial,0.0,0
30.443888713657003,80.40742469749898,46.80885113845875,0.835588052049445,Sugarcane,Initial,0.0,0
22.24070792911266,47.080604475577786,27.465056977466542,5.692442665775756,Cotton,Development,0.0,0
15.936163014103792,49.39329222079318,43.34400306758893,1.0748560735327195,Cotton,Late-season,0.1,0
38.92432493796494,87.17674581999624,21.350796235472956,1.306783262156281,Maize,Development,0.16,0
21.494352799864014,70.42878824687777,50.433557650155706,5.590384468442902,Sugarcane,Development,0.0,0
25.7187883796018,31.723772803164564,45.58730210686757,2.2351439594779685,Wheat,Late-season,0.0,0
22.307386433507673,26.09222261050045,59.591998751826985,0.8492078318230081,Sugarcane,Mid-season,0.83,0
19.56466801787234,46.38537548077644,46.892173191751446,3.5370665384013233,Maize,Mid-season,0.0,0
27.627392737091682,66.45424770248763,27.61547617282201,2.7885944142798054,Sugarcane,Late-season,0.0,0
30.23425905048247,83.7930896011337,16.08406079034721,13.623416747176256,Maize,Late-season,0.0,0
37.228376742360815,61.714301947250874,47.873418578323495,0.08166529251670322,Wheat,Late-season,0.3,0
16.083749195304897,86.74350322721469,59.55795109812538,1.7411780077289922,Sugarcane,Initial,0.0,0
35.6648108241671,38.97697556901899,52.605931074471194,0.5426197488699128,Wheat,Mid-season,1.13,0
41.43709198771662,70.53791737025034,51.578797343592406,1.9602478314211715,Wheat,Mid-season,0.12,0
31.044529337332126,65.23625900922102,42.53928527457469,4.282557903060909,Sugarcane,Development,0.0,0
18.8716749902941,21.378960661369796,30.523667917247757,14.328952603029144,Rice,Initial,0.0,0
32.85079831757481,68.91765148493306,18.809405701584225,5.255189299225593,Cotton,Development,0.0,0
18.294200166576005,72.60374641697675,11.23924494071542,28.896656681692,Wheat,Initial,0.0,0
40.07920784583027,44.89786285518841,30.593531366671733,0.06888440838807922,Rice,Development,1.75,1
37.73442286068209,56.203510480770085,47.760050695031204,5.586638678169987,Sugarcane,Late-season,0.0,0
28.30017314098898,67.50588051815953,49.303925246683136,2.5365272638638485,Sugarcane,Initial,0.0,0
30.575792435402626,62.29396750667178,32.51531943642682,0.3595969222453063,Cotton,Development,0.56,0
18.442113363786646,80.01547607626844,52.46549753369748,0.8166403249795239,Sugarcane,Initial,0.0,0
22.920542378907264,59.41027305169199,43.38080320278435,11.526148494521472,Rice,Late-season,0.0,0
33.261748832563555,70.97248867963577,57.02585542176476,1.7536354626184048,Cotton,Mid-season,0.02,0
17.2050164482226,89.3215303095996,22.92029034237666,0.6835373137988726,Sugarcane,Late-season,0.37,0
39.37304878202462,82.79472553538815,12.00532103963346,0.6749258849010719,Sugarcane,Initial,0.15,0
37.45099499403004,88.87981565611685,40.73834257203648,0.5459174856321205,Sugarcane,Mid-season,0.58,0
34.681358402839244,78.4865663007551,11.502024226009873,0.00015359658607904747,Maize,Initial,0.27,0
29.967630392841965,31.11630965744935,10.065431480977438,8.444471260644065,Cotton,Mid-season,0.01,0
37.237373361551114,87.40909173030107,35.42115840821043,8.36343621774754,Wheat,Initial,0.0,0
41.69855934750744,36.92957928793456,26.444486046009434,3.270087908845773,Sugarcane,Mid-season,1.53,1
17.188042482556533,82.22921497412183,58.72369050551724,2.593659512821362,Wheat,Late-season,0.0,0
41.88036031324857,63.70358370085111,49.68606015742944,1.979611610881493,Rice,Initial,0.24,0
28.20396593330574,84.46672976884527,37.576575408415266,5.931544875400458,Rice,Mid-season,0.0,0
34.939658719784006,69.99628136595292,11.575909876363106,4.2506760289184715,Sugarcane,Initial,0.0,0
36.71058308010701,51.94532813502046,59.70762908580679,0.48531097710309107,Maize,Initial,0.08,0
33.18994680563823,77.5624122943029,21.9141387519751,3.38690549860238,Cotton,Development,0.0,0
21.278615953763087,36.952489759148904,35.307802431221276,3.707104975367528,Maize,Development,0.0,0
23.048042564170217,40.83838724049241,47.43316340991682,5.27633985350882,Maize,Late-season,0.0,0
27.802435999343633,25.002041105408665,7.645077072661949,1.7525061974508784,Maize,Development,1.08,0
29.126752484213622,40.38398870600969,26.954173698106075,4.5639232693337775,Rice,Development,0.27,0
19.155826764138435,93.2773757408882,34.962472484053386,0.7291091596716346,Maize,Mid-season,0.56,0
27.586902960444036,34.24521023431707,43.595605063249145,4.064888725041598,Maize,Mid-season,0.25,0
39.60615813212303,21.570058837004996,22.36752331872228,0.29281616538810595,Rice,Initial,2.58,1
33.9569012610724,44.85141640522377,42.161459621389014,2.520385781542645,Rice,Mid-season,0.68,0
27.262958893891064,50.920979587374916,56.410145351856556,1.4442744656237738,Wheat,Late-season,0.0,0
30.652741485623185,45.92187451823011,49.867317254930896,3.1436192093526234,Rice,Late-season,0.0,0
19.48341808000148,24.58285007147242,32.46166203078789,0.5621343254956376,Sugarcane,Initial,0.38,0
38.5616869487535,53.906494760852446,59.21929264676132,0.0009327278460295929,Maize,Mid-season,0.92,0
31.643560789040492,54.30822919024162,26.832138511386106,3.0383636621086647,Rice,Development,0.41,0
